categoria,subcategoria,tipo,nombre,precio,url,tienda
colores,oxidos,serie-p,P-134 Óxido Colorante Azul 100 grs,"5,06€",https://www.marphil.com/producto/oxido-colorante-azul-p-134/,Marphil
colores,oxidos,serie-p,P-193 Óxido Colorante Cobalto 100 grs,"18,85€",https://www.marphil.com/producto/p-193-oxido-colorante-cobalto-100-grs/,Marphil
colores,oxidos,serie-p,P-33 Óxido Colorante Verde Turquesa 100 grs,"4,53€",https://www.marphil.com/producto/oxido-colorante-verde-turquesa-p-33/,Marphil
colores,oxidos,serie-p,P-28 Óxido Colorante Verde Victoria 100 grs,"4,53€",https://www.marphil.com/producto/oxido-colorante-verde-victoria-p-28/,Marphil
colores,oxidos,serie-p,P-78 Óxido Colorante Verde Hierba 100 grs,"4,53€",https://www.marphil.com/producto/oxido-colorante-verde-hierba-p-78/,Marphil
colores,oxidos,serie-p,P-17 Óxido Colorante Coral 100 grs,"4,53€ 2,42€",https://www.marphil.com/producto/oxido-colorante-coral-p-17/,Marphil
colores,oxidos,serie-p,P-42 Óxido Colorante Beige 100 grs,"4,53€",https://www.marphil.com/producto/oxido-colorante-beige-p-42-2/,Marphil
colores,oxidos,serie-p,P-50 Óxido Colorante Marrón 100 grs,"5,14€",https://www.marphil.com/producto/oxido-colorante-marron-p-50-2/,Marphil
colores,oxidos,serie-p,P-40 Óxido Colorante Gris 100 grs,"5,54€",https://www.marphil.com/producto/p-40-oxido-colorante-gris-100-grs/,Marphil
colores,oxidos,serie-p,P-55 Óxido Colorante Negro 100 grs,"8,64€",https://www.marphil.com/producto/oxido-colorante-negro-p-55/,Marphil
colores,oxidos,tissue-transfer,Ceramic Tissue Transfer *EXOTIC PACK,"22,91€",https://www.marphil.com/producto/ceramic-tissue-transfer-exotic-pack/,Marphil
colores,oxidos,tissue-transfer,Ceramic Tissue Transfer *STARTER PACK,"16,04€",https://www.marphil.com/producto/ceramic-tissue-transfer-starter-pack/,Marphil
colores,oxidos,tissue-transfer,Ceramic Tissue Transfer *SUPER 10,"31,24€",https://www.marphil.com/producto/ceramic-tissue-transfer-super-10/,Marphil
colores,oxidos,tizas_crayocer,Tiza Cerámica Crayocer Kit 20 unidades,"30,86€",https://www.marphil.com/producto/crayocer-kit-20-unidades/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Blanco DPC522,"2,00€",https://www.marphil.com/producto/crayocer-blanco/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Amarillo Sol DPC502,"2,00€",https://www.marphil.com/producto/crayocer-amarillo-sol/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Pistacho DPC512,"2,00€",https://www.marphil.com/producto/crayocer-pistacho/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Celeste DPC517,"2,00€",https://www.marphil.com/producto/crayocer-celeste/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Azul Co DPC519,"2,00€",https://www.marphil.com/producto/crayocer-cobal/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Naranja DPC503,"2,00€",https://www.marphil.com/producto/crayocer-01-amarillo-sol/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Rojo DPC504,"2,00€",https://www.marphil.com/producto/crayocer-01-amarillo-rojo/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Rosa DPC511,"2,00€",https://www.marphil.com/producto/2470j/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Chocolate DPC510,"2,00€",https://www.marphil.com/producto/crayocer-chocolate/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Gris DPC521,"2,00€",https://www.marphil.com/producto/crayocer-g/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Cromo DPC513,"2,00€",https://www.marphil.com/producto/crayocer-verde-cr/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Verde Co DPC515,"2,00€",https://www.marphil.com/producto/crayocer-verde-co/,Marphil
colores,oxidos,tizas_crayocer,Crayocer Tiza Negro DPC520,"2,00€",https://www.marphil.com/producto/crayocer-01-amarillo-naranja/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Rohde 100 MCC+,"4.621,91€",https://www.marphil.com/producto/horno-rohde-100-mcc/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Rohde 75 MCC+,"3.938,55€",https://www.marphil.com/producto/horno-rohde-75-mcc/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Rohde Ecotop 20,"2.922,49€",https://www.marphil.com/producto/horno-rohde-ecotop-20/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Rohde Ecotop 60,"4.136,37€",https://www.marphil.com/producto/horno-rohde-ecotop-60/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Cerámico Nabertherm N40-E,"5.149,08€",https://www.marphil.com/producto/horno-ceramico-nabertherm-n-40-e/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Cerámico Nabertherm TOP 16/R,"2.845,24€",https://www.marphil.com/producto/horno-ceramico-nabertherm-top-16/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Cerámico Nabertherm TOP 45,"3.519,29€",https://www.marphil.com/producto/horno-ceramico-nabertherm-top-45-2/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Cerámico Nabertherm TOP 60,"3.951,26€",https://www.marphil.com/producto/horno-ceramico-nabertherm-top-60-eco/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Cerámico Nabertherm TOP 80,"4.051,12€",https://www.marphil.com/producto/horno-ceramico-nabertherm-top-80-2/,Marphil
equipamiento,hornos-ceramica,no tiene,Horno Cerámico Nabertherm TOP 100,"4.789,28€",https://www.marphil.com/producto/horno-ceramico-naberthermtop-100/,Marphil
equipamiento,tornos,no tiene,Plato de madera para torno 30 cm,"14,87€",https://www.marphil.com/producto/plato-de-madera-para-torno/,Marphil
equipamiento,tornos,no tiene,Torno ceramico Shimpo Classic RK-3D,"1.754,50€",https://www.marphil.com/producto/torno-ceramico-shimpo-classic-rk-3d/,Marphil
equipamiento,tornos,no tiene,Torno cerámico SHIMPO RK Whisper-T,"1.452,00€",https://www.marphil.com/producto/torno-ceramico-shimpo-rk-whisper-t-2/,Marphil
equipamiento,tornos,no tiene,Torno cerámico SHIMPO RK-5T ASPIRE,"647,35€",https://www.marphil.com/producto/torno-ceramico-shimpo-rk-5t-aspire/,Marphil
equipamiento,tornos,no tiene,Torno cerámico SHIMPO RK55 VL-LITE,"1.016,40€",https://www.marphil.com/producto/torno-ceramico-shimpo-rk55-vl-lite-2/,Marphil
equipamiento,tornos,no tiene,Torno SHIMPO RK-3E VL,"1.984,40€",https://www.marphil.com/producto/torno-shimpo-rk-3e-vl-2/,Marphil
equipamiento,laminadoras,no tiene,Laminadora cerámica ISR 400,"394,17€",https://www.marphil.com/producto/laminadora-ceramica-isr-400/,Marphil
equipamiento,laminadoras,no tiene,Laminadora ISR-760 *Sobremesa,"749,91€",https://www.marphil.com/producto/laminadora-isr-760t-sobremesa-mediana/,Marphil
equipamiento,laminadoras,no tiene,Laminadora cerámica ISR-760,"1.078,56€",https://www.marphil.com/producto/laminadora-ceramica-isr-760/,Marphil
equipamiento,medio-ambiente,no tiene,Depuradora TA 103,"582,62€",https://www.marphil.com/producto/ta-103-depuradora/,Marphil
equipamiento,hornos-carga,conos-pirometricos,Conos pirométricos Orton autoportantes,"30,09€ – 40,39€",https://www.marphil.com/producto/conos-pirometricos-orton-autoportantes/,Marphil
equipamiento,hornos-carga,placas,9010 Protector de Placas Refractarias,"19,64€",https://www.marphil.com/producto/9010-protector-de-placa/,Marphil
equipamiento,hornos-carga,placas,Guantes horno 200ºC – Ref. 2366A,"7,99€",https://www.marphil.com/producto/guantes-horno-200oc-ref-2366a/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 200x200x15 – 1250ºC,"13,31€",https://www.marphil.com/producto/placa-refractaria-lisa-200x200x15-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 250x250x15 – 1250ºC,"19,06€",https://www.marphil.com/producto/placa-refractaria-lisa-250x250x15-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 300x300x15 -1250ºC,"31,18€",https://www.marphil.com/producto/placa-lisa-300x300x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 350x350x13 -1250ºC,"43,31€",https://www.marphil.com/producto/placa-lisa-350x350x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 400x400x13 -1250ºC,"58,19€",https://www.marphil.com/producto/placa-lisa-405x405x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 450x450x15 -1250ºC,"69,09€",https://www.marphil.com/producto/placa-lisa-450x450x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 500x500x15 -1250ºC,"76,81€",https://www.marphil.com/producto/placa-lisa-500x500x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Perforada 450x400x20 – 1250ºC,"65,05€",https://www.marphil.com/producto/placa-perforada-450x400x17-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Rectangular 400x200x15 mm 1250ºC,"28,39€",https://www.marphil.com/producto/placa-refractaria-rectangular-400x200x15-mm-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Rectangular 500x250x15 mm 1250ºC,"37,33€",https://www.marphil.com/producto/placa-refractaria-rectangular-500x250x15-mm-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 310 mm.,"31,58€",https://www.marphil.com/producto/placa-refractaria-redonda-310-mm/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 350 mm – 1250ºC,"27,88€",https://www.marphil.com/producto/placa-redonda-350-mm-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 380 mm – 1250ºC,"30,41€",https://www.marphil.com/producto/placa-refractaria-redonda-380-mm-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 420 mm – 1250ºC,"41,18€",https://www.marphil.com/producto/placa-redonda-420-mm-1250c/,Marphil
equipamiento,hornos-carga,tubos,Casillero 15×15 doble D-280/30-120 mm,"34,49€",https://www.marphil.com/producto/casillero-15x15-doble-d-280-30-120-mm/,Marphil
equipamiento,hornos-carga,tubos,Casillero 15×15 S-258/14-120,"65,41€",https://www.marphil.com/producto/casillero-15x15-s-258-14-120/,Marphil
equipamiento,hornos-carga,tubos,Casillero 20×20 S-265/10-150,"53,11€",https://www.marphil.com/producto/casillero-20-x-20-s-265-10-150/,Marphil
equipamiento,hornos-carga,tubos,Escalerilla 304×36.5×32.5 mm,"10,65€",https://www.marphil.com/producto/escalerillas-desmont-304-x-36-5-x-32-5-mm/,Marphil
equipamiento,hornos-carga,tubos,Guantes horno 200ºC – Ref. 2366A,"7,99€",https://www.marphil.com/producto/guantes-horno-200oc-ref-2366a/,Marphil
equipamiento,hornos-carga,tubos,Soporte Platos Triangular 338x200x53 mm,"13,98€",https://www.marphil.com/producto/sop-triangular-338x200x53/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×15 mm.,"1,33€",https://www.marphil.com/producto/tubo-sop-3020-x-15-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×25 mm.,"2,42€",https://www.marphil.com/producto/tubo-sop-3020-x-25-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×50 mm,"2,95€",https://www.marphil.com/producto/tubo-sop-3020-x-50-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×100 mm,"5,90€",https://www.marphil.com/producto/tubo-sop-3020-x-100-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×150 mm,"8,89€",https://www.marphil.com/producto/tubo-sop-3020-x-150-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×200 mm,"10,97€",https://www.marphil.com/producto/tubo-sop-3020-x-200-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×250 mm,"13,79€",https://www.marphil.com/producto/tubo-sop-3020-x-250-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Base refractaria 18X9 cm – HEX92,"29,29€",https://www.marphil.com/producto/base-refractaria-18x9-cm-hex92/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 25mm,"1,31€",https://www.marphil.com/producto/tripode-acero-1250oc-25mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 35mm,"1,95€",https://www.marphil.com/producto/tripode-acero-1250oc-35mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 50 mm,"2,61€",https://www.marphil.com/producto/tripode-acero-1250c-50mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 65 mm,"3,22€",https://www.marphil.com/producto/tripode-acero-1250c-65mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Barras piramidales 50/10mmx100u – 2920,"11,98€",https://www.marphil.com/producto/barras-piramidales-50-10mm-x-100u-2920/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Soporte refractario con agujeros,"9,53€",https://www.marphil.com/producto/ladrillo-refractario-con-agujeros/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Acero 1250ºC 200×2 mm,"1,89€",https://www.marphil.com/producto/acero-1250c-200-x-2-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Acero 1250ºC 200×3 mm,"2,37€",https://www.marphil.com/producto/acero-1250c-200-x-3-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Acero 1250ºC 300×3 mm,"3,88€",https://www.marphil.com/producto/acero-1250c-300-x-3-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Hilo Kanthal 0.8 mm **Rollo 5 metros,"10,48€",https://www.marphil.com/producto/hilo-kantal-0-8-mm-rollo-5-m/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Hilo Kanthal 1.3 mm **Rollo 5 metros,"15,79€",https://www.marphil.com/producto/hilo-kantal-1-3-mm-rollo-5-metros/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Hilo Kanthal 2 mm **Rollo 5 metros,"22,63€",https://www.marphil.com/producto/hilo-kantal-2-mm-rollo-5-metros/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Soporte cuentas 100x80x60 /6 BARS,"16,59€",https://www.marphil.com/producto/soporte-cuentas-100x80x60-6-bars/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Soporte cuentas 150x130x80mm /6 BARS,"28,92€",https://www.marphil.com/producto/soporte-cuentas-anch-150-x-130-x-80mm-6-bars/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC SPIKE 15/9 x10 unidades,"12,92€",https://www.marphil.com/producto/tripode-acero-1250c-spike-159-x12u/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC TR.18/18 x10 unidades,"15,89€",https://www.marphil.com/producto/tripode-acero-1250c-tr1818-x12u/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode cerámica 65mm,"3,42€",https://www.marphil.com/producto/tripode-ceramica-65mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Tripode Refractario Ref.2910 10 unidades,"13,04€",https://www.marphil.com/producto/tripode-refractario-2910/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode Refractario Ref.2913 10 unidades,"19,70€",https://www.marphil.com/producto/tripode-refractario-2913/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Tubo alúmina 200×8 mm,"5,90€",https://www.marphil.com/producto/tubo-de-alumina-para-alta-temperatura/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Tubo alúmina 300×15 mm,"13,07€",https://www.marphil.com/producto/tubo-alumina-300-x-15-mm/,Marphil
equipamiento,plasticos,no tiene,Bote plástico 2l. tapa roja,"2,93€",https://www.marphil.com/producto/bote-plastico-2l-tapa-roja/,Marphil
equipamiento,plasticos,no tiene,Bote Plástico 5.5 l.,"3,06€",https://www.marphil.com/producto/bote-plastico-55-ltrs-mas/,Marphil
equipamiento,plasticos,no tiene,Bote Plástico 10 l.,"5,72€",https://www.marphil.com/producto/bote-plastico-10-ltrs-mas/,Marphil
equipamiento,hornos-carga,conos-pirometricos,Conos pirométricos Orton autoportantes,"30,09€ – 40,39€",https://www.marphil.com/producto/conos-pirometricos-orton-autoportantes/,Marphil
equipamiento,hornos-carga,placas,9010 Protector de Placas Refractarias,"19,64€",https://www.marphil.com/producto/9010-protector-de-placa/,Marphil
equipamiento,hornos-carga,placas,Guantes horno 200ºC – Ref. 2366A,"7,99€",https://www.marphil.com/producto/guantes-horno-200oc-ref-2366a/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 200x200x15 – 1250ºC,"13,31€",https://www.marphil.com/producto/placa-refractaria-lisa-200x200x15-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 250x250x15 – 1250ºC,"19,06€",https://www.marphil.com/producto/placa-refractaria-lisa-250x250x15-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 300x300x15 -1250ºC,"31,18€",https://www.marphil.com/producto/placa-lisa-300x300x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 350x350x13 -1250ºC,"43,31€",https://www.marphil.com/producto/placa-lisa-350x350x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 400x400x13 -1250ºC,"58,19€",https://www.marphil.com/producto/placa-lisa-405x405x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 450x450x15 -1250ºC,"69,09€",https://www.marphil.com/producto/placa-lisa-450x450x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Lisa 500x500x15 -1250ºC,"76,81€",https://www.marphil.com/producto/placa-lisa-500x500x15-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Perforada 450x400x20 – 1250ºC,"65,05€",https://www.marphil.com/producto/placa-perforada-450x400x17-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Rectangular 400x200x15 mm 1250ºC,"28,39€",https://www.marphil.com/producto/placa-refractaria-rectangular-400x200x15-mm-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Rectangular 500x250x15 mm 1250ºC,"37,33€",https://www.marphil.com/producto/placa-refractaria-rectangular-500x250x15-mm-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 310 mm.,"31,58€",https://www.marphil.com/producto/placa-refractaria-redonda-310-mm/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 350 mm – 1250ºC,"27,88€",https://www.marphil.com/producto/placa-redonda-350-mm-1250c/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 380 mm – 1250ºC,"30,41€",https://www.marphil.com/producto/placa-refractaria-redonda-380-mm-1250oc/,Marphil
equipamiento,hornos-carga,placas,Placa Refractaria Redonda 420 mm – 1250ºC,"41,18€",https://www.marphil.com/producto/placa-redonda-420-mm-1250c/,Marphil
equipamiento,hornos-carga,tubos,Casillero 15×15 doble D-280/30-120 mm,"34,49€",https://www.marphil.com/producto/casillero-15x15-doble-d-280-30-120-mm/,Marphil
equipamiento,hornos-carga,tubos,Casillero 15×15 S-258/14-120,"65,41€",https://www.marphil.com/producto/casillero-15x15-s-258-14-120/,Marphil
equipamiento,hornos-carga,tubos,Casillero 20×20 S-265/10-150,"53,11€",https://www.marphil.com/producto/casillero-20-x-20-s-265-10-150/,Marphil
equipamiento,hornos-carga,tubos,Escalerilla 304×36.5×32.5 mm,"10,65€",https://www.marphil.com/producto/escalerillas-desmont-304-x-36-5-x-32-5-mm/,Marphil
equipamiento,hornos-carga,tubos,Guantes horno 200ºC – Ref. 2366A,"7,99€",https://www.marphil.com/producto/guantes-horno-200oc-ref-2366a/,Marphil
equipamiento,hornos-carga,tubos,Soporte Platos Triangular 338x200x53 mm,"13,98€",https://www.marphil.com/producto/sop-triangular-338x200x53/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×15 mm.,"1,33€",https://www.marphil.com/producto/tubo-sop-3020-x-15-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×25 mm.,"2,42€",https://www.marphil.com/producto/tubo-sop-3020-x-25-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×50 mm,"2,95€",https://www.marphil.com/producto/tubo-sop-3020-x-50-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×100 mm,"5,90€",https://www.marphil.com/producto/tubo-sop-3020-x-100-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×150 mm,"8,89€",https://www.marphil.com/producto/tubo-sop-3020-x-150-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×200 mm,"10,97€",https://www.marphil.com/producto/tubo-sop-3020-x-200-mm/,Marphil
equipamiento,hornos-carga,tubos,Tubo Refractario Soporte 30/20×250 mm,"13,79€",https://www.marphil.com/producto/tubo-sop-3020-x-250-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Base refractaria 18X9 cm – HEX92,"29,29€",https://www.marphil.com/producto/base-refractaria-18x9-cm-hex92/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 25mm,"1,31€",https://www.marphil.com/producto/tripode-acero-1250oc-25mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 35mm,"1,95€",https://www.marphil.com/producto/tripode-acero-1250oc-35mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 50 mm,"2,61€",https://www.marphil.com/producto/tripode-acero-1250c-50mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC – 65 mm,"3,22€",https://www.marphil.com/producto/tripode-acero-1250c-65mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Barras piramidales 50/10mmx100u – 2920,"11,98€",https://www.marphil.com/producto/barras-piramidales-50-10mm-x-100u-2920/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Soporte refractario con agujeros,"9,53€",https://www.marphil.com/producto/ladrillo-refractario-con-agujeros/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Acero 1250ºC 200×2 mm,"1,89€",https://www.marphil.com/producto/acero-1250c-200-x-2-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Acero 1250ºC 200×3 mm,"2,37€",https://www.marphil.com/producto/acero-1250c-200-x-3-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Acero 1250ºC 300×3 mm,"3,88€",https://www.marphil.com/producto/acero-1250c-300-x-3-mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Hilo Kanthal 0.8 mm **Rollo 5 metros,"10,48€",https://www.marphil.com/producto/hilo-kantal-0-8-mm-rollo-5-m/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Hilo Kanthal 1.3 mm **Rollo 5 metros,"15,79€",https://www.marphil.com/producto/hilo-kantal-1-3-mm-rollo-5-metros/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Hilo Kanthal 2 mm **Rollo 5 metros,"22,63€",https://www.marphil.com/producto/hilo-kantal-2-mm-rollo-5-metros/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Soporte cuentas 100x80x60 /6 BARS,"16,59€",https://www.marphil.com/producto/soporte-cuentas-100x80x60-6-bars/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Soporte cuentas 150x130x80mm /6 BARS,"28,92€",https://www.marphil.com/producto/soporte-cuentas-anch-150-x-130-x-80mm-6-bars/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC SPIKE 15/9 x10 unidades,"12,92€",https://www.marphil.com/producto/tripode-acero-1250c-spike-159-x12u/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode acero 1250ºC TR.18/18 x10 unidades,"15,89€",https://www.marphil.com/producto/tripode-acero-1250c-tr1818-x12u/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode cerámica 65mm,"3,42€",https://www.marphil.com/producto/tripode-ceramica-65mm/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Tripode Refractario Ref.2910 10 unidades,"13,04€",https://www.marphil.com/producto/tripode-refractario-2910/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Trípode Refractario Ref.2913 10 unidades,"19,70€",https://www.marphil.com/producto/tripode-refractario-2913/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Tubo alúmina 200×8 mm,"5,90€",https://www.marphil.com/producto/tubo-de-alumina-para-alta-temperatura/,Marphil
equipamiento,hornos-carga,varios-hornos-carga,Tubo alúmina 300×15 mm,"13,07€",https://www.marphil.com/producto/tubo-alumina-300-x-15-mm/,Marphil
herramientas,asas_tetera,no tiene,Asa de tetera de bambú 10 cm,"4,09€",https://www.marphil.com/producto/10cm-asa-tetera-bambu/,Marphil
herramientas,asas_tetera,no tiene,Asa de tetera de bambú 12 cm,"4,66€",https://www.marphil.com/producto/asa-tetera-12-cm-2706-10-bambu/,Marphil
herramientas,asas_tetera,no tiene,Asa de tetera de bambú 15 cm,"4,61€",https://www.marphil.com/producto/asa-tetera-15-cm-2706-8-bambu/,Marphil
herramientas,asas_tetera,no tiene,Asa de tetera lisa de bambú 10 cm,"3,40€",https://www.marphil.com/producto/10cm-asa-tetera-lisa/,Marphil
herramientas,asas_tetera,no tiene,Asa de tetera lisa de bambú 12 cm,"3,99€",https://www.marphil.com/producto/asa-tetera-12-cm-2705-5-lisa/,Marphil
herramientas,asas_tetera,no tiene,Asa de tetera lisa de bambú 15 cm,"4,02€",https://www.marphil.com/producto/15cm-asa-tetera-lisa/,Marphil
herramientas,compas,no tiene,Compás Acero 11 cm,"9,18€",https://www.marphil.com/producto/compas-acero-11-cm/,Marphil
herramientas,compas,no tiene,Compás Acero 20.50 cm,"12,92€",https://www.marphil.com/producto/compas-acero-2050-cm/,Marphil
herramientas,compas,no tiene,Compás Acero 31 cm,"17,42€",https://www.marphil.com/producto/compas-acero-31-cm/,Marphil
herramientas,compas,no tiene,Compás Madera Curvo 17 cm,"6,38€",https://www.marphil.com/producto/compas-madera-curvo-17cm/,Marphil
herramientas,compas,no tiene,Compás Madera Curvo 30 cm,"8,69€",https://www.marphil.com/producto/compas-madera-curvo-30cm/,Marphil
herramientas,compas,no tiene,Compás Proporciones Madera,"13,72€",https://www.marphil.com/producto/compas-proporciones/,Marphil
herramientas,cortadores,no tiene,Cortador Arcilla Cable de 5 metros – 2346-05,"3,81€",https://www.marphil.com/producto/hilo-acero-cortador-barro/,Marphil
herramientas,cortadores,no tiene,Cortador barro fino – 2346,"2,29€",https://www.marphil.com/producto/__trashed-7/,Marphil
herramientas,cortadores,no tiene,Cortador Arcilla Arco 30 cm -2341,"21,85€",https://www.marphil.com/producto/cortador-barro-arco-30-cm-2341/,Marphil
herramientas,cortadores,no tiene,Cortador Arcilla Arco RECAMBIO 30 cm,"3,23€",https://www.marphil.com/producto/recambio-arco-30cm/,Marphil
herramientas,espatula,no tiene,Espátula pintor D4,"4,16€",https://www.marphil.com/producto/espatula-pintor-d4/,Marphil
herramientas,espatula,no tiene,Espátula pintor D55,"4,16€",https://www.marphil.com/producto/espatula-pintor-d55/,Marphil
